No,full_text,username
428,"Makan Bergizi Gratis sangat berarti bagi siswa; membantu kecukupan nutrisi sekaligus meringankan beban ekonomi keluarga di rumah secara nyata. #LanjutkanMBG 

KRL Commuter Line Diana Pungky Jule Bekasi #SunlightIsYourSpotlight #FrierenWithTOMORO Yordania Yaman https://t.co/RsSawmfJE0",soofivyn
429,"Program Makan Bergizi Gratis (MBG) bukan cuma soal pemenuhan gizi! Presiden Prabowo Subianto tegaskan program ini akan terus diperbaiki dan diperluas.
​#MakanBergiziGratis #ProgramMBG #GiziNasional #KetahananPangan #PrabowoSubianto https://t.co/DGkSj1ejC5",andora44
430,"Prodi Gizi Melejit, Kepala BGN Sebut Dampak Program MBG Makin Terasa

Program makan bergizi gratis (MBG) tak hanya berdampak pada peningkatan kualitas kesehatan masyarakat, tetapi juga mulai mengubah tren di dunia pendidikan. Kepala Badan Gizi Nasional (BGN), Dadan Hindayana, https://t.co/RoQXiClXbD",Melihat_Indo
431,"MBG Kembali Makan Korban, Ratusan Siswa di Klaten Diduga Keracunan: Sampai Kapan Program Negara Jadi Ancaman?

KLATEN – Program Makan Bergizi Gratis (MBG) kembali menjadi sorotan setelah ratusan siswa dan guru di Kecamatan Tulung, Kabupaten Klaten, diduga mengalami keracunan https://t.co/KXyAEvdCoJ",papua_muslim95
432,"Reaksi haru siswa ini bukti MBG sangat berarti. Program ini nyata membantu ekonomi keluarga dan memastikan anak tetap makan bergizi. #LanjutkanMBG 

Jule Diana Pungky Andrie #FrierenWithTOMORO #SunlightIsYourSpotlight PERTHSANTA CMI LOVE INFINITY Yordania Yaman COLLECTIBLE CARD https://t.co/RVp7v9fhHq",aliciaaach
433,Program Makan Bergizi Gratis (MBG) yang dikembangkan pemerintah mulai mendapat pengakuan regional dan dibagikan sebagai praktik terbaik di kawasan ASEAN. https://t.co/cORfXhDpRJ,NVoxis
434,@bangherwin Dibilang konyol? Justru ini program yang nyentuh kebutuhan paling dasar: makan bergizi. Itu bukan hal sepele.,Momoyotojaa
435,"Data real-time kini jadi kunci distribusi Makan Bergizi Gratis yang lebih tepat sasaran untuk seluruh anak Indonesia demi mewujudkan generasi masa depan yang kuat 
#LanjutkanMBG

POND WITH ITSSKIN 32MP Front Camera Biore UVxStray Kids Diana Pungky https://t.co/dUCWi4EHnZ",diandramozanika
436,"Pemerintah menggandeng perguruan tinggi untuk memperluas jangkauan program makanan bergizi gratis melalui dapur berbasis kampus demi menciptakan generasi muda yang jauh lebih sehat dan cerdas 
#LanjutkanMBG

POND WITH ITSSKIN 32MP Front Camera Biore UVxStray Kids Diana Pungky https://t.co/H3e1aqbR1H",diandramozanika
437,"@bagindo_kopi Program makan gratis ini bantu banget warga kecil. Jangan dirusak pakai isu sapi yang nggak jelas juntrungannya. Itu cuma simulasi perencanaan dapur, realitanya menu tetap variatif dan bergizi seimbang. #LanjutkanMBG",bradtherwage
438,"Presiden Prabowo Subianto menegaskan komitmen melanjutkan program Makan Bergizi Gratis (MBG) hingga tuntas. Program ini dinilai berdampak bagi petani dan nelayan karena memberi kepastian pasar.

Baca selengkapnya: https://t.co/uwkDZPqPU2

~RK #prabowo #MBG https://t.co/y6Zf37CY5y",kompascom
439,@okezonenews Nutrisi seimbang itu kunci kecerdasan anak sekolah. Jangan terjebak polemik simulasi sapi yang nggak utuh informasinya. Tetap dukung program makan bergizi gratis demi masa depan Indonesia yang lebih cerah. #LanjutkanMBG,gilbhaarg
440,@officialinews_ Tetap kritis tapi jangan kehilangan akal sehat. Isu sapi 19 ribu itu cuma pengandaian kapasitas logistik saja. Mari dukung penuh program makan bergizi gratis demi masa depan cerah generasi Indonesia. #LanjutkanMBG,marasilvyy
441,"@ekowboy2 @ARSIPAJA Klaim sesat! Makan Bergizi Gratis baru simulasi, tapi sudah jumawa ""dunia belajar ke kita."" Faktanya, India lewat *Midday Meal Scheme* sudah beri makan 120 juta anak sejak 1995. Kita tertinggal 3 dekade! Jangan jualan nasionalisme sempit unt menutupi manajemen yg belum teruji.",Didikjzie
442,"Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengklaim, program studi gizi kini paling diminati setelah adanya program Makan Bergizi Gratis (MBG).

Berapa sih gaji tenaga ahli gizi di program ini? 

Ternyata, kisarannya mencapai jutaan rupiah per bulan, lebih besar jika https://t.co/n8aD3NHOW5",officialfgmedia
443,"Presiden Prabowo Subianto menargetkan Indonesia akan mencapai swasembada energi pada akhir 2029. 

Target ini diungkapkan Prabowo saat meninjau hasil revitalisasi sekolah dan program Makan Bergizi Gratis (MBG) di SMAN 1 Cilacap, Jawa Tengah, Rabu (29/4/2026).

Meski begitu, https://t.co/FxHxaadaN5",idx_channel
444,"Penerima Manfaat Tembus di Atas 60 Juta, Prabowo: Banyak Negara Belajar MBG ke Kita

Cilacap — Presiden RI Prabowo Subianto menyebut program Makan Bergizi Gratis (MBG) telah menjangkau lebih dari 60 juta penerima manfaat dan menjadi perhatian dunia. Bahkan, sejumlah negara mulai https://t.co/QoT5ohxJ3U",RadioElshinta
445,"PROGRAM MAKAN
BERGIZI GRATIS UNTUK ANAK ACEH
#PenuhiGiziIndonesia #Indonesiaemas #AstaCita #Indonesiamaju #GiziBaik #MakananBergizi https://t.co/uJGLGMvjbM",dzakira_af16440
446,"PROGRAM MAKAN BERGIZI GRATIS UNTUK ANEUK ACEH
Jak Ta Dukung Makan Bergizi Gratis Demi Masa Depan Aneuk Aceh
#PenuhiGiziIndonesia #Indonesiaemas #AstaCita #Indonesiamaju #GiziBaik #MakananBergizi https://t.co/iJqGspf03K",dzakira_af16440
447,Tingkatkan Kualitas Belajar Anak-Anak Aceh. Melalui Program Makan Bergizi Gratis. Mari Kita Dukung Makan Bergizi Gratis Demi Masa Depan Anak Aceh #PenuhiGiziIndonesia #Indonesiaemas #AstaCita #Indonesiamaju #GiziBaik #MakananBergizi https://t.co/VGZZ3HdbUn,dzakira_af16440
448,"Mari Kita Dukung PROGRAM MAKAN BERGIZI GRATIS UNTUK ANAK-ANAK ACEH.
#Makan BergiziGratis #PenuhiGiziIndonesia #Indonesiaemas #AstaCita #Indonesiamaju #GiziBaik #MakananBergizi https://t.co/LFLW2HVXUf",dzakira_af16440
449,Mari Dukung Makan Bergizi Gratis Untuk Anak-anak Aceh. Pemerintah Tunjukkan Komitmen Untuk Anak-anak Sekolah Aceh Makan Bergizi Gratis #PenuhiGiziIndonesia #Indonesiaemas #AstaCita #Indonesiamaju #GiziBaik #MakananBergizi https://t.co/G1oTIZKYWc,dzakira_af16440
450,"“Kampus Jadi Pusat Gizi! 🎓🍱 Mahasiswa Turun Tangan Kelola Dapur MBG”

Lur, Kepala Badan Gizi Nasional, Dadan Hindayana, mengajak kampus di seluruh Indonesia ikut mengelola dapur Program Makan Bergizi Gratis (MBG). Bukan cuma masak, tapi jadi tempat riset dan inovasi mahasiswa. https://t.co/WITXT7fGOA",BorobudurNews_
451,"Tai kucing gara² lu banyak anggaran dipangkas, banyak kampus yg kena dampak efisiensi demi menuhin that program makan beracun gratis?!?! Dana riset dipangkas dan kalo lupa ada kampus yg membatasi kegiatan perkuliahan di kampus gara² keterbatasan dana operasional krn efisiensi",uremyhopee
452,"@bangherwin Heran ya ga paham manfaat tapi bahas-bahas manfaat, pada ngerti gak si

Program Makan Bergizi Gratis (MBG) membawa dampak positif bagi para petani. Peningkatan permintaan pasar membuat harga komoditas seperti brokoli dan bawang merah ikut naik, sehingga pendapatan petani membaik.",ZukiSunni
453,Melalui Makan Bergizi Gratis kita bersama membangun ketahanan fisik serta mental generasi penerus bangsa yang tangguh. https://t.co/ue0zgFgQI3,Elizabe91164520
454,Mari kita kawal kesuksesan Program Makan Bergizi Gratis demi mewujudkan cita-cita besar Indonesia Maju 2045. https://t.co/1luYtOAtP4,Elizabe91164520
455,"@tempodotco omong kosong, mana janji lu dulu katanya ngadain program makan gratis buat anak sekolah? yg ada malah mbg skrg, mana program yg lu janjiin itu?",pshtxbonek
456,"IJM: Bukan MBG Tetapi Makan Bergizi dengan Biaya Rakyat!

https://t.co/uS4mPMxDyr

Menyorot problem Makan Bergizi Gratis (MBG) Direktur Indonesia Justice Monitor (IJM) Agung Wisnuwardana mengatakan, bukan MBG tetapi makan bergizi dengan biaya rakyat.",TintaMedia01
457,"Program Makan Bergizi Gratis merupakan wujud nyata kepedulian Pemerintah terhadap masa depan anak bangsa
 #DariMBGUntukIndonesiaHebat https://t.co/ksuaMg4zgZ",SarahSaragih23
458,"Program Makan Bergizi Gratis menggerakkan roda ekonomi pedagang. Di Pasar Kramat Jati, Jakarta Timur, pedagang buah merasakan lonjakan omzet sejak program ini berjalan awal 2025.

#mbg #ekonomilokal #pasarkramatjati #KawalMBG  #pedagangbuah https://t.co/LjS3UqwqU3",hypecirclez
459,Pak Prabowo.. Yg kau kasih makan itu pejabat2 MBG dan semua SPPG. Jadi ladang korupsi baru. Bukan anak2 sekolah. Anak2 sekolah itu cuma sskali saja kok. itu pun tidak bergizi. bahkan banyak yg keracunan. Apa yg mau dipelajari negara lain  dari program buruk itu.??,sinagano2
460,"Program Makan Bergizi Gratis (MBG) hadir sebagai langkah nyata mewujudkan generasi emas. Kuncinya bukan cuma porsi yang banyak, tapi Gizi Seimbang yang terjaga https://t.co/FVqeg54mqD",Bahrululum977
461,Setiap suapan dalam program Makan Bergizi Gratis adalah langkah kita memutus rantai stunting dan meningkatkan kualitas SDM Indonesia https://t.co/I136JC8oXB,Bahrululum977
462,"JAKARTA – Pemerintah Indonesia berencana memangkas kembali anggaran Makan Bergizi Gratis (MBG) demi menjaga agar defisit fiskal tak melebihi batas maksimal 3%

Baca selengkapnya: https://t.co/Mti3l2pg7M https://t.co/bP2dyniStp",IDNFinancials
