,full_text,id_str,created_at,username,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,image_url,mentions,mention_count,target
106,"Harapan baru terus mengalir. Program Makan Bergizi Gratis kini menyentuh lansia, pemulung, anak jalanan, hingga kelompok paling rentan. Semua berhak makan layak dan bergizi. ✨ https://t.co/2G9Kwb9hi4",1998972211613610340,2025-12-11 04:24:49+00:00,berthasintia,in,,0,0,0,0,https://x.com/berthasintia/status/1998972211613610340,https://pbs.twimg.com/media/G73GoMQaIAAQbO0.jpg,[],0,
36,"Sebuah insiden tragis terekam dalam video yang beredar luas di media sosial, memperlihatkan mobil pengangkut makanan program Makan Bergizi Gratis (MBG) menabrak murid di SDN 01 Kalibaru, Jakarta Utara.

Mobil tersebut dilaporkan menerobos pagar sekolah dan menabrak sekelompok https://t.co/ItZqBeWyxh",1998980057558298702,2025-12-11 04:55:59+00:00,pikiran_rakyat,in,,0,0,0,0,https://x.com/pikiran_rakyat/status/1998980057558298702,https://pbs.twimg.com/amplify_video_thumb/1998979855782916098/img/bW2Gf5YTqnd2yhTd.jpg,[],0,
17,"Sebuah mobil operasional program Makan Bergizi Gratis (MBG) menabrak sejumlah siswa dan satu guru di SDN 01 Kalibaru, Cilincing, Jakarta Utara, pada Kamis (11/12/2025) pagi. Insiden ini menyebabkan 20 orang korban luka-luka, terdiri dari 19 siswa dan 1 guru. https://t.co/GgzOp7z4RQ",1998981048269681047,2025-12-11 04:59:55+00:00,KangDien_Wae,in,,0,3,0,0,https://x.com/KangDien_Wae/status/1998981048269681047,https://pbs.twimg.com/ext_tw_video_thumb/1998981007593320448/pu/img/20PCf2CQAZbYn4sJ.jpg,[],0,
2,"Mobil operasional program Makan Bergizi Gratis (MBG) menerobos masuk ke halaman SDN Kalibaru 01 Pagi, Cilincing, Jakarta Utara, dan menabrak 20 orang. Akibat kejadian ini sebanyak 19 siswa  dan 1 guru mengalami luka. 

Kepolisian Daerah Metro Jaya menyebut, dari total korban, https://t.co/69hJXtHpKA",1998996045351759885,2025-12-11 05:59:31+00:00,NarasiNewsroom,in,,36,30,184,501,https://x.com/NarasiNewsroom/status/1998996045351759885,https://pbs.twimg.com/amplify_video_thumb/1998995850325024768/img/awup_nPkagaRPdk_.jpg,[],0,
96,"Program Makan Bergizi Gratis memberikan energi baru bagi anak-anak demi menyongsong masa depan yang sukses dan berguna. Dukung terus Program MBG!
#ManfaatMakanBergiziGratis
#MakanBergiziGratis
#ProgramMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/Ea2gti0l6y",1999007306596626734,2025-12-11 06:44:16+00:00,Bangsaindo_,in,,0,0,0,1,https://x.com/Bangsaindo_/status/1999007306596626734,https://pbs.twimg.com/media/G73mi-TbIAA8yqo.jpg,[],0,
14,"Kukar – Bhabinkamtibmas Polsek Anggana, Briptu Zidan Nur Alif, menghadiri kegiatan launching Satuan Pelayanan Pemenuhan Gizi (SPPG) dan Distribusi Perdana Program Makan Bergizi Gratis (MBG) Periode I yang digelar di Yayasan Fimizoe Mohammad Zulkifli. https://t.co/CvV7pVpGb8",1999021850731676055,2025-12-11 07:42:03+00:00,Polsektenggaro1,in,,0,0,0,0,https://x.com/Polsektenggaro1/status/1999021850731676055,https://pbs.twimg.com/media/G73zxhzaMAM1e-y.jpg,[],0,
98,"Horor di SD Cilincing! Mobil Program Makan Bergizi Gratis Nyelonong Masuk Halaman Sekolah, 20 Korban Berjatuhan...sedih...https://t.co/txOSYWwwDr",1999022229561221281,2025-12-11 07:43:34+00:00,kalderanews,in,,0,0,0,0,https://x.com/kalderanews/status/1999022229561221281,,[],0,
122,Danrem 073/Makutarama Tinjau Program Makan Bergizi Gratis di SMK Bina Utama Kendal https://t.co/hO0Rflobr6,1999027651433189561,2025-12-11 08:05:06+00:00,KoremMakutarama,in,,0,0,0,7,https://x.com/KoremMakutarama/status/1999027651433189561,https://pbs.twimg.com/media/G734-SsaYAEzYaD.jpg,[],0,
19,"Seluruh pelajar SDN 01 Kalibaru, Jakarta Utara, langsung dipulangkan menyusul insiden tragis, mobil pengangkut program Makan Bergizi Gratis (MBG) menabrak pelajar, Kamis (11/12/2025). Hal ini disampaikan Turah, Wakil Kepala Sekolah SDN 01 Kalibaru.

Setelah kejadian, siswa yang https://t.co/V7hrUibqtL",1999029882022768905,2025-12-11 08:13:58+00:00,SINDOnews,in,,0,0,0,0,https://x.com/SINDOnews/status/1999029882022768905,https://pbs.twimg.com/amplify_video_thumb/1999014654325211136/img/ZvAccVoA-1k8Q3ZA.jpg,[],0,
65,"Sufmi Dasco juga menyampaikan apresiasi atas dukungan masyarakat terhadap program-program pemerintahan Presiden Prabowo Subianto, terutama Program Makan Bergizi Gratis (MBG) yang digulirkan untuk membangun generasi muda yang lebih sehat dan kuat. https://t.co/BOFItrWBwm",1999051273887457390,2025-12-11 09:38:58+00:00,bbahtiarr,in,,0,0,0,0,https://x.com/bbahtiarr/status/1999051273887457390,https://pbs.twimg.com/media/G74OifAaAAA9AaT.jpg,[],0,
75,Program Makan Bergizi Gratis (MBG) hadir untuk meningkatkan status gizi generasi muda melalui pemberian makanan bergizi gratis dan kolaborasi lintas sektor secara berkelanjutan https://t.co/r92PQdXFSc,1999069302763221498,2025-12-11 10:50:37+00:00,ravidnath,in,,0,0,0,0,https://x.com/ravidnath/status/1999069302763221498,https://pbs.twimg.com/media/G74e7_mW8AIimJZ.jpg,[],0,
118,"Babinsa Koramil 13/Bener Dampingi Pelaksanaan Makan Bergizi Gratis

Babinsa Koramil 13/Bener, Kodim 0708/Purworejo melakukan pendampingan pembagian program Makan Bergizi Gratis (MBG) di Sekolahan wilayah binaan. https://t.co/xxy6Em2MzP",1999092106447769722,2025-12-11 12:21:14+00:00,13_bener,in,,0,1,0,0,https://x.com/13_bener/status/1999092106447769722,https://pbs.twimg.com/media/G74zrUJbQAIJ127.jpg,[],0,
8,"Tragedi mobil pengantar makanan MBG yang tabrak siswa SD di Cilincing, Jakarta Utara adalah bentuk kelalaian pemerintah terkait program MBG.

Hentikan program dan evaluasi total program Makan Bergizi Gratis (MBG) adalah satu-satunya cara agar berbagai insiden yang merugikan https://t.co/oAfKhZ0aUL",1999092660842426768,2025-12-11 12:23:26+00:00,konde_co,in,,1,12,11,26,https://x.com/konde_co/status/1999092660842426768,https://pbs.twimg.com/amplify_video_thumb/1999092514285084673/img/ucb1NGSHGeAiLlxR.jpg,[],0,
45,"Wakil Presiden (Wapres) Gibran Rakabuming Raka meminta aparat penegak hukum mengusut tuntas insiden mobil pengangkut makanan Program Makan Bergizi Gratis (MBG) yang menabrak siswa dan guru SDN 1 Kalibaru, Cilincing, Jakarta Utara, Kamis (11/12/2025). Kecelakaan tersebut https://t.co/Re5CdtU5IX",1999092809589297295,2025-12-11 12:24:01+00:00,Melihat_Indo,in,,0,0,0,0,https://x.com/Melihat_Indo/status/1999092809589297295,https://pbs.twimg.com/media/G740QnybEAAgdNz.jpg,[],0,
53,"Horor di SD Cilincing! Mobil Program Makan Bergizi Gratis Nyelonong Masuk Halaman Sekolah, 20 Korban Berjatuhan..Parah sih drivernya...https://t.co/txOSYWwwDr",1999100091718918435,2025-12-11 12:52:58+00:00,kalderanews,in,,0,0,0,0,https://x.com/kalderanews/status/1999100091718918435,,[],0,
18,"Wakil Presiden Gibran Rakabuming Raka menyambangi RSUD Cilincing dan RSUD Koja, Jakarta Utara, Kamis (11/12/2025) sore. Kedatangannya dilakukan untuk menjenguk para pelajar SDN 01 Kalibaru yang menjadi korban tabrakan mobil pengangkut program Makan Bergizi Gratis (MBG). https://t.co/H0FVpLJ3o5",1999105638119739394,2025-12-11 13:15:00+00:00,SINDOnews,in,,0,0,1,0,https://x.com/SINDOnews/status/1999105638119739394,https://pbs.twimg.com/amplify_video_thumb/1999094742450417664/img/4G-4yO0g-I6hSZz7.jpg,[],0,
38,Kemendikdasmen Dorong Penguatan Implementasi Program Makan Bergizi Gratis https://t.co/SzpzXBMybs,1999106099975483724,2025-12-11 13:16:50+00:00,MyInfoID,in,,0,0,0,0,https://x.com/MyInfoID/status/1999106099975483724,,[],0,
13,"Menginjak setahun implementasi program MBG, sudah semestinya evaluasi total dilakukan untuk mengukur capaian secara objektif. CELIOS mengundang seluruh masyarakat untuk hadir dalam Peluncuran Studi mengenai Evaluasi 1 Tahun Program Makan Bergizi Gratis dengan beberapa temuan https://t.co/v3stqIcvvQ",1999114921146282164,2025-12-11 13:51:53+00:00,barengwarga,in,,5,2,301,667,https://x.com/barengwarga/status/1999114921146282164,https://pbs.twimg.com/media/G75IalKbkAAmfS-.jpg,[],0,
23,"Menko PM Cak Imin merespons insiden mobil SPPG pengangkut makanan Program Makan Bergizi Gratis (MBG), yang menabrak siswa dan guru di lingkungan SDN Kalibaru 01

#OneNewsUpdatetvOne #tvOne #CariBeritaditvOne #MenkoPM #CakImin #MBG #ONU03 https://t.co/hg8i1OOxmo",1999129545207676932,2025-12-11 14:50:00+00:00,tvOneNews,in,,0,0,2,6,https://x.com/tvOneNews/status/1999129545207676932,https://pbs.twimg.com/amplify_video_thumb/1999124335446147072/img/z7JIwXf2mZWM0Rq_.jpg,[],0,
129,"Presiden Prabowo Perluas Manfaat Program Makan Bergizi Gratis, Guru Swasta hingga Honorer Kini Termasuk Penerima https://t.co/lUy4pvN056",1999143976193167506,2025-12-11 15:47:20+00:00,klikaktual,in,,0,0,0,0,https://x.com/klikaktual/status/1999143976193167506,,[],0,
