,full_text,id_str,created_at,username,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,image_url,mentions,mention_count,target
101,"@CNNIndonesia Yang dibutuhkan rakyat itu lapangan kerja , Pendidikan gratis buat anak2nya Pak.
Kalau orang tuanya pada kerja, pasti mereka mampu kasih makan anak2nya, bahkan bisa lebih bergizi drpd yg dikasih anda.",2049417347170181365,2026-04-29 09:15:46+00:00,MamangReborn,in,,0,0,0,4,https://x.com/MamangReborn/status/2049417347170181365,,['CNNIndonesia'],1,CNNIndonesia
210,"Sidang MK: Pihak Terkait Sebut MBG Konstitusional dan Bagian dari Pendidikan Nasional

Jakarta - Pihak Terkait dalam sidang uji materi Pasal 22 ayat (3) beserta penjelasannya dalam Undang-Undang Nomor 17 Tahun 2025 tentang APBN 2026 menegaskan bahwa Program Makan Bergizi Gratis",2049417969705644131,2026-04-29 09:18:14+00:00,RadioElshinta,in,,0,0,0,0,https://x.com/RadioElshinta/status/2049417969705644131,,[],0,
61,"Kesehatan masyarakat adalah prioritas utama. Melalui instruksi tegas Presiden Prabowo Subianto, Badan Gizi Nasional kini memperketat pengawasan terhadap seluruh dapur program Makan Bergizi Gratis (MBG).  

#MakanBergiziGratis #BadanGiziNasional #PanganSehat #IndonesiaSehat https://t.co/meSpelXj7C",2049420677313347758,2026-04-29 09:29:00+00:00,lmillerthriller,in,,0,0,0,0,https://x.com/lmillerthriller/status/2049420677313347758,https://pbs.twimg.com/media/HHEA4haaoAAw_qZ.png,[],0,
156,"Prabowo Subianto menegaskan program Makan Bergizi Gratis (MBG) akan terus dilanjutkan hingga selesai, meski diakui masih ada kekurangan yang akan diperbaiki.

Ia menyebut program tersebut sudah memberikan dampak, terutama bagi petani dan nelayan karena hasil produksi mereka kini https://t.co/u8dbl9ZdCk",2049421584369377630,2026-04-29 09:32:36+00:00,kumparan,in,,12,35,7,23,https://x.com/kumparan/status/2049421584369377630,https://pbs.twimg.com/amplify_video_thumb/2049421020583591936/img/iKc6pD780jte61Eu.jpg,[],0,
75,"Pemerintah terus memperkuat komitmen dalam menjaga kepercayaan publik melalui perbaikan Program Makan Bergizi Gratis. Langkah ini dilakukan untuk memastikan kualitas, akuntabilitas, dan keberlanjutan program tetap terjaga demi peningkatan gizi masyarakat. https://t.co/MyTkog9dKo",2049423786437755304,2026-04-29 09:41:21+00:00,VokalRakyat,in,,0,0,0,1,https://x.com/VokalRakyat/status/2049423786437755304,https://pbs.twimg.com/media/HHEEDqzaEAASO5H.jpg,[],0,
3,"Dalam kunjungan kerja ke SMA Negeri 1 Cilacap, Presiden @prabowo Subianto menyapa langsung para siswa. Beliau dgn senang hati mencicipi kue hasil usaha siswa sekaligus meninjau pelaksanaan Program Makan Bergizi Gratis (MBG) dan revitalisasi sekolah.

Tak hanya mencicipi, Presiden https://t.co/8nxnOFKoGL",2049428087256015204,2026-04-29 09:58:27+00:00,kangdede78,in,,0,0,5,12,https://x.com/kangdede78/status/2049428087256015204,https://pbs.twimg.com/amplify_video_thumb/2049428005668413440/img/TCSsK9AW9DJkFzUU.jpg,['prabowo'],1,prabowo
146,"Gus Mamak turun langsung meninjau kesiapan dan kebersihan dapur Program Makan Bergizi Gratis (MBG) di Malang. Bukan sekadar meninjau, beliau ingin memastikan bahwa setiap piring yang tersaji mengandung gizi seimbang dan diolah dengan standar higienitas yang tinggi. https://t.co/doy9AYFbOo",2049429602569945574,2026-04-29 10:04:28+00:00,Arziky28067,in,,0,0,0,1,https://x.com/Arziky28067/status/2049429602569945574,https://pbs.twimg.com/media/HHEJXCzbUAEDr-G.jpg,[],0,
19,"Presiden Prabowo Subianto menyampaikan kebermanfaatan program prioritas Makan Bergizi Gratis (MBG) dan Koperasi Desa/Kelurahan Merah Putih (KDKMP) dalam sambutannya di Cilacap, Rabu (29/4/2026). Terkait MBG, ia menjelaskan bahwa banyak negara kini menjadikannya referensi karena https://t.co/t9Pat1L7NN",2049430376188358703,2026-04-29 10:07:32+00:00,Metro_TV,in,,1,2,2,0,https://x.com/Metro_TV/status/2049430376188358703,https://pbs.twimg.com/media/HHEKD_KbYAAbiU9.jpg,[],0,
150,"@infomitigasi Min,
Peenah denger 'program' yg dia kasih nama 'makan bergizi gratis' ?",2049434807311257636,2026-04-29 10:25:09+00:00,aysareed,in,,0,0,0,0,https://x.com/aysareed/status/2049434807311257636,,['infomitigasi'],1,infomitigasi
97,"Kepala Badan Gizi Nasional (BGN) mendorong perguruan tinggi ikut terlibat dalam pembangunan dapur program Makan Bergizi Gratis (MBG). Kampus dinilai memiliki sumber daya, pengetahuan, dan kapasitas untuk membantu memperluas jangkauan sekaligus meningkatkan kualitas pelaksanaan https://t.co/cPZYGIgmtK",2049437075930583448,2026-04-29 10:34:10+00:00,wartadewan,in,,0,1,0,0,https://x.com/wartadewan/status/2049437075930583448,https://pbs.twimg.com/amplify_video_thumb/2049437006510587904/img/NbwebBk0t5v6AJjc.jpg,[],0,
31,"Baca di sini: https://t.co/gVN49Sglht

Kepala Badan Gizi Nasional, Dadan Hindayana, menyatakan program studi gizi kini sangat diminati seiring besarnya kebutuhan tenaga ahli untuk program Makan Bergizi Gratis (MBG). Setiap unit Satuan Pelayanan Pemenuhan Gizi wajib memiliki https://t.co/Nfe0oOrr1A",2049441288747876485,2026-04-29 10:50:54+00:00,kompascom,in,,3,3,0,1,https://x.com/kompascom/status/2049441288747876485,https://pbs.twimg.com/media/HHETvXRaQAItW2B.jpg,[],0,
59,"program makan bergizi gratis terbukti membuka banyak lapangan kerja baru bagi para ahli gizi di seluruh pelosok indonesia demi menjamin kualitas asupan anak bangsa #LanjutkanMBG

#FrierenWithTOMORO #JoongxViktorandRolfFragrances PHUWIN TOMMYHILFIGER MY https://t.co/a1T7sI7W8a",2049444475974660199,2026-04-29 11:03:34+00:00,venusdocxx,in,,0,2,2,4,https://x.com/venusdocxx/status/2049444475974660199,https://pbs.twimg.com/media/HHEW4kwa0AARhK6.jpg,[],0,
33,"@kompascom ""anggaran Program Makan Bergizi Gratis (MBG) berpotensi menjadi beban bagi generasi yang menikmatinya saat ini di masa depan, terutama jika pendanaannya bersumber dari utang negara yang menumpuk."" mereka yang suka adalah mereka yg bodoh, yg tidak paham beban mereka di masa depan",2049445643975024914,2026-04-29 11:08:13+00:00,Hyuga_2018,in,,0,1,0,1,https://x.com/Hyuga_2018/status/2049445643975024914,,['kompascom'],1,kompascom
190,Presiden Prabowo Subianto menegaskan bahwa hingga saat ini banyak negara belajar program Makan Bergizi Gratis.,2049446443245613253,2026-04-29 11:11:23+00:00,zahrudin194245,in,,0,1,0,0,https://x.com/zahrudin194245/status/2049446443245613253,,[],0,
22,"Konstitusi kita unik: 20% APBN wajib untuk pendidikan. Tapi kenapa sekarang mau ""dirampok"" buat program Makan Bergizi Gratis? 
Para ahli hukum sudah bersuara di MK: Ini inkonstitusional! Jangan sampai dana masa depan anak bangsa dipangkas demi kepentingan pragmatis. 
#łatwogang https://t.co/hxV1vuUegy",2049447608050135053,2026-04-29 11:16:01+00:00,YudhaShanny2,in,,0,0,0,1,https://x.com/YudhaShanny2/status/2049447608050135053,https://pbs.twimg.com/ext_tw_video_thumb/2049447526043103232/pu/img/lHoh1ulgUD5UdKm0.jpg,[],0,
108,"[POST-VERZET]

Program Makan Bergizi Gratis seharusnya melindungi hak gizi anak-anak Indonesia. Namun kasus keracunan massal menunjukkan lemahnya pengawasan dan regulasi. Di era Prabowo Subianto, negara wajib memastikan makanan yang aman, pengawasan yang ketat, dan sanksi tegas https://t.co/T5XEWCOW1Z",2049454694645567648,2026-04-29 11:44:10+00:00,LPMJustissica,in,,0,1,0,0,https://x.com/LPMJustissica/status/2049454694645567648,https://pbs.twimg.com/media/HHEgJpKaoAAyLme.jpg,[],0,
184,"Insentif SPPG Rp6 juta per hari dukung operasional dapur dan standar gizi demi sajian Makan Bergizi Gratis berkualitas setiap hari bagi anak-anak. #LanjutkanMBG 

KRL Commuter Line Diana Pungky Jule Bekasi #SunlightIsYourSpotlight #FrierenWithTOMORO Yordania Yaman https://t.co/APrHPUwyId",2049455081691717670,2026-04-29 11:45:43+00:00,soofivyn,in,,0,0,0,0,https://x.com/soofivyn/status/2049455081691717670,https://pbs.twimg.com/media/HHEgh7CagAAhSl7.jpg,[],0,
109,"Makan Bergizi Gratis sangat berarti bagi siswa; membantu kecukupan nutrisi sekaligus meringankan beban ekonomi keluarga di rumah secara nyata. #LanjutkanMBG 

KRL Commuter Line Diana Pungky Jule Bekasi #SunlightIsYourSpotlight #FrierenWithTOMORO Yordania Yaman https://t.co/RsSawmfJE0",2049455278559727733,2026-04-29 11:46:30+00:00,soofivyn,in,,0,0,0,0,https://x.com/soofivyn/status/2049455278559727733,https://pbs.twimg.com/amplify_video_thumb/2049455200226922496/img/YwGD1QZK4Y11YneR.jpg,[],0,
93,"Program Makan Bergizi Gratis (MBG) bukan cuma soal pemenuhan gizi! Presiden Prabowo Subianto tegaskan program ini akan terus diperbaiki dan diperluas.
​#MakanBergiziGratis #ProgramMBG #GiziNasional #KetahananPangan #PrabowoSubianto https://t.co/DGkSj1ejC5",2049462544491061509,2026-04-29 12:15:22+00:00,andora44,in,,0,0,0,0,https://x.com/andora44/status/2049462544491061509,https://pbs.twimg.com/ext_tw_video_thumb/2049462499477716992/pu/img/dw9JjFfbV9_X3GN9.jpg,[],0,
143,"Prodi Gizi Melejit, Kepala BGN Sebut Dampak Program MBG Makin Terasa

Program makan bergizi gratis (MBG) tak hanya berdampak pada peningkatan kualitas kesehatan masyarakat, tetapi juga mulai mengubah tren di dunia pendidikan. Kepala Badan Gizi Nasional (BGN), Dadan Hindayana, https://t.co/RoQXiClXbD",2049466361504776288,2026-04-29 12:30:32+00:00,Melihat_Indo,in,,0,0,0,0,https://x.com/Melihat_Indo/status/2049466361504776288,https://pbs.twimg.com/media/HHEqyPibsAA3vax.jpg,[],0,
16,"Setiap hari jam 17 wib (Umum)
Santunan Anak Yatim tiap hari
Gratis Makan Bergizi 
Rumah Yatim Hafiz 

Open Donatur
BCA KCU Kalimalang
Norek: 230 317 1746
A/N: Trisno/Sri Utami

Instagram:
https://t.co/u12kogD014… https://t.co/R0rsLtZylr",2049466501758165215,2026-04-29 12:31:05+00:00,TrisnoPasuruan,in,,0,0,0,1,https://x.com/TrisnoPasuruan/status/2049466501758165215,https://pbs.twimg.com/ext_tw_video_thumb/2049466439204212736/pu/img/F_X6LueszPC01gys.jpg,[],0,
157,"MBG Kembali Makan Korban, Ratusan Siswa di Klaten Diduga Keracunan: Sampai Kapan Program Negara Jadi Ancaman?

KLATEN – Program Makan Bergizi Gratis (MBG) kembali menjadi sorotan setelah ratusan siswa dan guru di Kecamatan Tulung, Kabupaten Klaten, diduga mengalami keracunan https://t.co/KXyAEvdCoJ",2049475943153140069,2026-04-29 13:08:36+00:00,papua_muslim95,in,,0,1,0,0,https://x.com/papua_muslim95/status/2049475943153140069,https://pbs.twimg.com/media/HHEzgkga0AA7jo6.jpg,[],0,
136,"Reaksi haru siswa ini bukti MBG sangat berarti. Program ini nyata membantu ekonomi keluarga dan memastikan anak tetap makan bergizi. #LanjutkanMBG 

Jule Diana Pungky Andrie #FrierenWithTOMORO #SunlightIsYourSpotlight PERTHSANTA CMI LOVE INFINITY Yordania Yaman COLLECTIBLE CARD https://t.co/RVp7v9fhHq",2049480225160114318,2026-04-29 13:25:37+00:00,aliciaaach,in,,0,1,1,1,https://x.com/aliciaaach/status/2049480225160114318,https://pbs.twimg.com/amplify_video_thumb/2049479635067682817/img/2ahq-SHMWw43JF76.jpg,[],0,
154,Program Makan Bergizi Gratis (MBG) yang dikembangkan pemerintah mulai mendapat pengakuan regional dan dibagikan sebagai praktik terbaik di kawasan ASEAN. https://t.co/cORfXhDpRJ,2049481962910515262,2026-04-29 13:32:32+00:00,NVoxis,in,,0,0,0,0,https://x.com/NVoxis/status/2049481962910515262,https://pbs.twimg.com/media/HHE4-o2bsAA5w4j.jpg,[],0,
48,@bangherwin Dibilang konyol? Justru ini program yang nyentuh kebutuhan paling dasar: makan bergizi. Itu bukan hal sepele.,2049483366408556959,2026-04-29 13:38:06+00:00,Momoyotojaa,in,,0,0,0,0,https://x.com/Momoyotojaa/status/2049483366408556959,,['bangherwin'],1,bangherwin
39,"Data real-time kini jadi kunci distribusi Makan Bergizi Gratis yang lebih tepat sasaran untuk seluruh anak Indonesia demi mewujudkan generasi masa depan yang kuat 
#LanjutkanMBG

POND WITH ITSSKIN 32MP Front Camera Biore UVxStray Kids Diana Pungky https://t.co/dUCWi4EHnZ",2049484134607905007,2026-04-29 13:41:09+00:00,diandramozanika,in,,0,0,0,1,https://x.com/diandramozanika/status/2049484134607905007,https://pbs.twimg.com/media/HHE69G6aIAApXgQ.jpg,[],0,
181,"Pemerintah menggandeng perguruan tinggi untuk memperluas jangkauan program makanan bergizi gratis melalui dapur berbasis kampus demi menciptakan generasi muda yang jauh lebih sehat dan cerdas 
#LanjutkanMBG

POND WITH ITSSKIN 32MP Front Camera Biore UVxStray Kids Diana Pungky https://t.co/H3e1aqbR1H",2049484248856535474,2026-04-29 13:41:37+00:00,diandramozanika,in,,0,2,2,2,https://x.com/diandramozanika/status/2049484248856535474,https://pbs.twimg.com/media/HHE7DvuakAAoqkD.jpg,[],0,
188,"@bagindo_kopi Program makan gratis ini bantu banget warga kecil. Jangan dirusak pakai isu sapi yang nggak jelas juntrungannya. Itu cuma simulasi perencanaan dapur, realitanya menu tetap variatif dan bergizi seimbang. #LanjutkanMBG",2049485432489230656,2026-04-29 13:46:19+00:00,bradtherwage,in,,0,0,0,0,https://x.com/bradtherwage/status/2049485432489230656,,['bagindo_kopi'],1,bagindo_kopi
78,"Presiden Prabowo Subianto menegaskan komitmen melanjutkan program Makan Bergizi Gratis (MBG) hingga tuntas. Program ini dinilai berdampak bagi petani dan nelayan karena memberi kepastian pasar.

Baca selengkapnya: https://t.co/uwkDZPqPU2

~RK #prabowo #MBG https://t.co/y6Zf37CY5y",2049486013056336024,2026-04-29 13:48:37+00:00,kompascom,in,,0,23,0,3,https://x.com/kompascom/status/2049486013056336024,https://pbs.twimg.com/media/HHE8n-FaEAAA8UP.jpg,[],0,
129,@okezonenews Nutrisi seimbang itu kunci kecerdasan anak sekolah. Jangan terjebak polemik simulasi sapi yang nggak utuh informasinya. Tetap dukung program makan bergizi gratis demi masa depan Indonesia yang lebih cerah. #LanjutkanMBG,2049487655738671319,2026-04-29 13:55:09+00:00,gilbhaarg,in,,0,0,0,0,https://x.com/gilbhaarg/status/2049487655738671319,,['okezonenews'],1,okezonenews
15,@officialinews_ Tetap kritis tapi jangan kehilangan akal sehat. Isu sapi 19 ribu itu cuma pengandaian kapasitas logistik saja. Mari dukung penuh program makan bergizi gratis demi masa depan cerah generasi Indonesia. #LanjutkanMBG,2049488457735819760,2026-04-29 13:58:20+00:00,marasilvyy,in,,0,0,0,0,https://x.com/marasilvyy/status/2049488457735819760,,['officialinews_'],1,officialinews_
206,"@ekowboy2 @ARSIPAJA Klaim sesat! Makan Bergizi Gratis baru simulasi, tapi sudah jumawa ""dunia belajar ke kita."" Faktanya, India lewat *Midday Meal Scheme* sudah beri makan 120 juta anak sejak 1995. Kita tertinggal 3 dekade! Jangan jualan nasionalisme sempit unt menutupi manajemen yg belum teruji.",2049493531878981921,2026-04-29 14:18:30+00:00,Didikjzie,in,,0,0,0,0,https://x.com/Didikjzie/status/2049493531878981921,,"['ekowboy2', 'ARSIPAJA']",2,ekowboy2
182,"Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengklaim, program studi gizi kini paling diminati setelah adanya program Makan Bergizi Gratis (MBG).

Berapa sih gaji tenaga ahli gizi di program ini? 

Ternyata, kisarannya mencapai jutaan rupiah per bulan, lebih besar jika https://t.co/n8aD3NHOW5",2049497104482259003,2026-04-29 14:32:42+00:00,officialfgmedia,in,,0,0,0,0,https://x.com/officialfgmedia/status/2049497104482259003,https://pbs.twimg.com/media/HHFGwGGagAAQac_.jpg,[],0,
1,"Presiden Prabowo Subianto menargetkan Indonesia akan mencapai swasembada energi pada akhir 2029. 

Target ini diungkapkan Prabowo saat meninjau hasil revitalisasi sekolah dan program Makan Bergizi Gratis (MBG) di SMAN 1 Cilacap, Jawa Tengah, Rabu (29/4/2026).

Meski begitu, https://t.co/FxHxaadaN5",2049500200243515808,2026-04-29 14:45:00+00:00,idx_channel,in,,0,0,0,1,https://x.com/idx_channel/status/2049500200243515808,https://pbs.twimg.com/media/HHD9ckCawAAxUPA.jpg,[],0,
92,"Penerima Manfaat Tembus di Atas 60 Juta, Prabowo: Banyak Negara Belajar MBG ke Kita

Cilacap — Presiden RI Prabowo Subianto menyebut program Makan Bergizi Gratis (MBG) telah menjangkau lebih dari 60 juta penerima manfaat dan menjadi perhatian dunia. Bahkan, sejumlah negara mulai https://t.co/QoT5ohxJ3U",2049503870385357073,2026-04-29 14:59:35+00:00,RadioElshinta,in,,0,1,0,1,https://x.com/RadioElshinta/status/2049503870385357073,https://pbs.twimg.com/media/HHFM54MbEAAUWjo.jpg,[],0,
42,"Program Makan Bergizi Gratis (MBG) bukan cuma soal pemenuhan gizi! Presiden Prabowo Subianto tegaskan program ini akan terus diperbaiki dan diperluas. 
​#MakanBergiziGratis #ProgramMBG #GiziNasional #KetahananPangan #PrabowoSubianto https://t.co/zWtDrKOjRM",2049505828273868968,2026-04-29 15:07:22+00:00,KenneIch38736,in,,0,0,0,0,https://x.com/KenneIch38736/status/2049505828273868968,https://pbs.twimg.com/ext_tw_video_thumb/2049505778575495169/pu/img/QW0FcO72MYDa1ZTM.jpg,[],0,
164,"PROGRAM MAKAN
BERGIZI GRATIS UNTUK ANAK ACEH
#PenuhiGiziIndonesia #Indonesiaemas #AstaCita #Indonesiamaju #GiziBaik #MakananBergizi https://t.co/uJGLGMvjbM",2049509036740272142,2026-04-29 15:20:07+00:00,dzakira_af16440,in,,0,0,0,0,https://x.com/dzakira_af16440/status/2049509036740272142,https://pbs.twimg.com/media/HHFRmi8bEAEfNmj.jpg,[],0,
131,"PROGRAM MAKAN BERGIZI GRATIS UNTUK ANEUK ACEH
Jak Ta Dukung Makan Bergizi Gratis Demi Masa Depan Aneuk Aceh
#PenuhiGiziIndonesia #Indonesiaemas #AstaCita #Indonesiamaju #GiziBaik #MakananBergizi https://t.co/iJqGspf03K",2049509142692520375,2026-04-29 15:20:32+00:00,dzakira_af16440,in,,0,0,0,0,https://x.com/dzakira_af16440/status/2049509142692520375,https://pbs.twimg.com/media/HHFRsrjaYAAfFnC.jpg,[],0,
105,Tingkatkan Kualitas Belajar Anak-Anak Aceh. Melalui Program Makan Bergizi Gratis. Mari Kita Dukung Makan Bergizi Gratis Demi Masa Depan Anak Aceh #PenuhiGiziIndonesia #Indonesiaemas #AstaCita #Indonesiamaju #GiziBaik #MakananBergizi https://t.co/VGZZ3HdbUn,2049509246124056692,2026-04-29 15:20:56+00:00,dzakira_af16440,in,,0,0,0,0,https://x.com/dzakira_af16440/status/2049509246124056692,https://pbs.twimg.com/media/HHFRyxxaQAAl-4u.jpg,[],0,
116,"Mari Kita Dukung PROGRAM MAKAN BERGIZI GRATIS UNTUK ANAK-ANAK ACEH.
#Makan BergiziGratis #PenuhiGiziIndonesia #Indonesiaemas #AstaCita #Indonesiamaju #GiziBaik #MakananBergizi https://t.co/LFLW2HVXUf",2049509341049598290,2026-04-29 15:21:19+00:00,dzakira_af16440,in,,0,0,0,0,https://x.com/dzakira_af16440/status/2049509341049598290,https://pbs.twimg.com/media/HHFR4R_bgAAvHZd.jpg,[],0,
37,Mari Dukung Makan Bergizi Gratis Untuk Anak-anak Aceh. Pemerintah Tunjukkan Komitmen Untuk Anak-anak Sekolah Aceh Makan Bergizi Gratis #PenuhiGiziIndonesia #Indonesiaemas #AstaCita #Indonesiamaju #GiziBaik #MakananBergizi https://t.co/G1oTIZKYWc,2049509437774385549,2026-04-29 15:21:42+00:00,dzakira_af16440,in,,0,0,0,0,https://x.com/dzakira_af16440/status/2049509437774385549,https://pbs.twimg.com/media/HHFR993bkAA7gDi.jpg,[],0,
