Column1;full_text;id_str;created_at;username;lang;location;quote_count;reply_count;retweet_count;favorite_count;tweet_url;image_url;mentions;mention_count;target
194;Dadan Hindayana memastikan pengawasan program Makan Bergizi Gratis semakin ketat dengan membatasi beban kerja dapur agar kualitas gizi terjaga dan risiko keamanan pangan dapat ditekan seminimal mungkin. https://t.co/q7BzMEYvFr;1,99824E+18;46000,45366;PrayogaAditam;in;;0;0;0;0;https://x.com/PrayogaAditam/status/1998239496152985711;https://pbs.twimg.com/media/G7ssOiNawAA6RRy.jpg;[];0;
195;"Semua pihak yang bekerja dapur SPPG menjadi urat nadi pelaksanaan Program Makan Bergizi Gratis. 
Kerja Nyata dan tanggung jawab yg mereka, menu makanan sehat dan bergizi seimbang untuk penerima manfaat disiapkan.

#LanjutkanMBG

Ferry Irwandi #jonita Shanti #TimnasDay Filipina https://t.co/6uXQJTqXfM";1,99826E+18;46000,50083;Aprilia_wiji;in;;0;0;0;0;https://x.com/Aprilia_wiji/status/1998256595151794309;https://pbs.twimg.com/ext_tw_video_thumb/1998256240238231552/pu/img/tgRLRSZ2kD035KpH.jpg;[];0;
196;"Program Makan Bergizi Gratis (MBG) yang diinisiasi pemerintahan Presiden Prabowo Subianto dan direncanakan berjalan penuh mulai 2026 dengan anggaran APBN Rp 1,2 triliun per hari, mulai menemui kendala di daerah.

Di Kabupaten Demak, Jawa Tengah, Satuan Pelayanan Pemenuhan Gizi https://t.co/OOPm2WYaTI";1,99826E+18;46000,5062;Pandugaid;in;;0;1;0;5;https://x.com/Pandugaid/status/1998258540679672011;https://pbs.twimg.com/media/G7s9jGxagAE_bTc.jpg;[];0;
197;"Badan Gizi Nasional memastikan pengawasan program Makan Bergizi Gratis semakin ketat.
Berbagai langkah dan Kerja Nyata diterapkan secara sistematis menyusul beberapa insiden keracunan dalam Program MBG.

#LanjutkanMBG

Login #GrandeFratello 
Filipina #zonauang Kisruh Hukumᅠᅠᅠ https://t.co/TShsQ4M9Vq";1,99826E+18;46000,5069;Aprilia_wiji;in;;0;0;0;0;https://x.com/Aprilia_wiji/status/1998258792279249131;https://pbs.twimg.com/media/G7s9wZVa0AAo3RL.jpg;[];0;
198;Penyuluh perikanan terus memberikan pendampingan kepada Poklahsar binaan dalam memenuhi permintaan produk perikanan untuk mendukung Program Makan Bergizi Gratis. Upaya ini diharapkan dapat memperkuat peran strategis UMKM pengolah hasil perikanan dalam program pemerintah. https://t.co/HSCSgJZECB;1,99828E+18;46000,56663;bppsdm_brpbappp;in;;0;1;0;0;https://x.com/bppsdm_brpbappp/status/1998280440445280525;https://pbs.twimg.com/media/G7tReJEaEAAsOV5.jpg;[];0;
199;Kapolsek Nagreg Kompol Rizal Adam Al Hasan AS, S.Pd, M.M., yang diwakili Kanit Intelkam AKP Nurwidi S.H., menghadiri Rapat Koordinasi Program Makan Bergizi Gratis (MBG), tingkat Kecamatan Nagreg, di Aula Kantor Kecamatan Nagreg Kabupaten Bandung. https://t.co/Yeh8t4HGIk;1,99829E+18;46000,60579;PolsekNagreg;in;;0;0;0;1;https://x.com/PolsekNagreg/status/1998294627988959523;https://pbs.twimg.com/media/G7teX7CbAAEIaeA.jpg;[];0;
200;Badan Gizi Nasional (BGN) memastikan pasokan gizi nasional melalui Program Makan Bergizi Gratis (MBG) terpenuhi. SDM dilatih untuk kesiapannya secara serentak dan tersebar ke seluruh Indonesia. https://t.co/SJBsZk2fv1;1,9983E+18;46000,62103;sidewii;in;;0;0;0;0;https://x.com/sidewii/status/1998300150754849112;https://pbs.twimg.com/media/G7ti4koaYAAKcCe.jpg;[];0;
201;"Program Makan Bergizi Gratis (MBG) kini merangkul para penyandang disabilitas. Mulai tahun depan, 36.000 penerima akan mendapatkan makanan bergizi dua kali sehari, langsung diantar ke rumah oleh kader desa yang sekaligus menjadi caregiver mereka.

#MakanBergiziGratis #Disabilitas https://t.co/PsOXhFgx9s";1,9983E+18;46000,6225;33officialdotid;in;;0;5;1;2;https://x.com/33officialdotid/status/1998300685327282426;https://pbs.twimg.com/media/G7tj3xzbEAAS4XM.jpg;[];0;
202;"Menteri Keuangan Purbaya Yudhi Sadewa bantah tegas isu perubahan program Makan Bergizi Gratis (MBG) menjadi uang tunai. 
​Baca klarifikasi Menkeu: https://t.co/xiO6M468jQ
​#NarayaPost #Menkeu #MBG #MakanBergiziGratis #Hoaks";1,99831E+18;46000,66078;gisgiskaa;in;;0;0;0;0;https://x.com/gisgiskaa/status/1998314555286667685;;[];0;
203;"Badan Gizi Nasional (BGN) mendorong seluruh dapur Program Makan Bergizi Gratis (MBG) untuk menerapkan ramah lingkungan dan berorientasi pada prinsip zero waste.

#pengolahanlimbah #sppg #mbg #biosolar #pupuk #diswayid https://t.co/lhdvoblKKw";1,99832E+18;46000,66491;disway_update;in;;0;9;0;0;https://x.com/disway_update/status/1998316053370401130;https://pbs.twimg.com/media/G7txwCXbsAAZlx_.png;[];0;
204;"Penyerahan Simbolis Program Makan Bergizi Gratis Digelar di SMA Negeri 1 Singaraja

https://t.co/jEurNuBrkO https://t.co/2OWqkE0oLw";1,99833E+18;46000,6986;Pemkab_Buleleng;in;;0;0;0;1;https://x.com/Pemkab_Buleleng/status/1998328261911490966;https://pbs.twimg.com/media/G7t89KLaMAEgvWq.jpg;[];0;
205;PPU Siapkan Pangan Lokal untuk Sukseskan Program Makan Bergizi Gratis https://t.co/r1LeqNrNGw;1,99833E+18;46000,70943;IDNTimesKaltim;in;;0;0;0;0;https://x.com/IDNTimesKaltim/status/1998332188497158587;;[];0;
206;"Sebelum Akhir Tahun, BGN Bidik Layanan MBG Setara Populasi Korsel

Jakarta - Kepala Badan Gizi Nasional (BGN), Dadan Hindayana mengatakan, pihaknya kini tengah mengejar target layanan Program Makan Bergizi Gratis (MBG) setara populasi Korea Selatan, yakni 51,5 juta jiwa.  ""Kita https://t.co/jL2Kw383pB";1,99834E+18;46000,72542;RadioElshinta;in;;0;0;0;1;https://x.com/RadioElshinta/status/1998337980029907104;https://pbs.twimg.com/media/G7uFHYabAAAFR6r.jpg;[];0;
207;Indonesia masih menghadapi persoalan besar terkait sampah makanan. Hampir separuh tumpukan sampah nasional berasal dari makanan yang terbuang dan sebagian besar terjadi karena makanan tidak dihabiskan. Di tengah pelaksanaan Program Makan Bergizi Gratis, isu ini menjadi semakin https://t.co/3eNopJo5s5;1,99842E+18;46000,94061;krkp_id;in;;0;0;0;0;https://x.com/krkp_id/status/1998415964724158955;https://pbs.twimg.com/amplify_video_thumb/1998414673125969920/img/WiagQ-U3SKK03S7E.jpg;[];0;
208;"Isu dugaan pungutan biaya perizinan kelayakan pangan dalam Program Makan Bergizi Gratis (MBG) mencuat di lingkungan Pemerintah Kabupaten Pekalongan. Seorang oknum pejabat di Dinas Kesehatan (Dinkes) Kabupaten Pekalongan berinisial M.K, yang disebut menjab
https://t.co/TzKQCKK0E8";1,99854E+18;46001,27784;warta_desa;in;;0;0;0;0;https://x.com/warta_desa/status/1998538170481410219;;[];0;
209;"SPPG Sukamantri Hadirkan Oven Ompreng Pertama Nasional

Bogor — Upaya meningkatkan keamanan pangan dalam pelaksanaan Program Makan Bergizi Gratis (MBG) mencapai tonggak baru. Satuan Pelayanan Pemenuhan Gizi (SPPG) Bogor Tamansari Sukamantri menjadi SPPG pertama di Indonesia yang https://t.co/pzwsAqPHts";1,99858E+18;46001,39929;RadioElshinta;in;;0;0;0;0;https://x.com/RadioElshinta/status/1998582185520148763;https://pbs.twimg.com/media/G7xjW7RaMAMem-z.jpg;[];0;
210;"MBG adalah Seragam Sekolah Versi Makanan! 

Program Makan Bergizi Gratis harus universal. Tujuannya menciptakan kesetaraan mutlak di sekolah. Semua anak makan menu yang sama di meja yang sama. Ini hilangkan stigma sosial &amp; bangun fondasi karakter kebangsaan. Jangan ada pemilahan! https://t.co/6MWH9jVqED";1,99859E+18;46001,41667;cutewoman__;in;;0;0;0;4;https://x.com/cutewoman__/status/1998588481635836008;https://pbs.twimg.com/media/G7xKEAJbkAA7-1k.jpg;[];0;
211;Bukan hanya sekadar makanan gratis! Juga fokus penuh naikin kualitas dan mutu makanan di program Makan Bergizi Gratis (MBG), yang sudah menyentuh ribuan siswa setiap hari. Setiap porsi dibuat dengan perhatian agar anak-anak dapat tumbuh sehat dan siap belajar. https://t.co/csqG6uMaiQ;1,99859E+18;46001,41668;cutewoman__;in;;1;0;0;4;https://x.com/cutewoman__/status/1998588483951276481;https://pbs.twimg.com/amplify_video_thumb/1998585480712171520/img/hqMjxoSm-x5mypFk.jpg;[];0;
212;"446.630 jiwa di Kepri kini TERSENTUH Program Makan Bergizi Gratis (MBG)! 
Ini adalah langkah nyata memastikan gizi terbaik untuk generasi penerus &amp; kelompok 3B di Kepri. Penguatan gizi di 161 Satuan Pelayanan Pemenuhan Gizi (SPPG) terus dipercepat, termasuk di daerah 3T. 💪 https://t.co/OeYuUlJUgx";1,99859E+18;46001,4167;cutewoman__;in;;0;0;1;2;https://x.com/cutewoman__/status/1998588491710837048;https://pbs.twimg.com/media/G7xMXVsaMAEj23E.jpg;[];0;
213;Program Makan Bergizi Gratis kini menjangkau ratusan ribu siswa dan ibu hamil di Kepri, memastikan pemerataan gizi hingga ke pelosok daerah demi masa depan generasi yang lebih sehat dan kuat. https://t.co/oyvetyRw51;1,99859E+18;46001,41672;PrayogaAditam;in;;0;0;0;0;https://x.com/PrayogaAditam/status/1998588502431113560;https://pbs.twimg.com/media/G7xppsUWAAAXnT7.jpg;[];0;
214;Program Makan Bergizi Gratis (MBG) memastikan setiap anak mendapat nutrisi layak, meningkatkan kesehatan sekaligus mendukung fokus belajar di sekolah. Sumber: https://t.co/vMr1Q5PWNJ;1,99859E+18;46001,4175;Viviviviichan;in;;0;0;0;0;https://x.com/Viviviviichan/status/1998588784984911897;;[];0;
215;Program Makan Bergizi Gratis (MBG) di Kepri sukses menjangkau 446.630 penerima manfaat, meliputi siswa, ibu hamil, menyusui, dan balita (3B). Didukung 161 SPPG, program ini menjangkau Batam secara masif, sementara pembangunan di daerah 3T masih berjalan. https://t.co/kKvu7pl7vd;1,99859E+18;46001,4178;nafian1010;in;;0;0;0;0;https://x.com/nafian1010/status/1998588889955704982;https://pbs.twimg.com/media/G7xp_8ZaMAAqGbV.jpg;[];0;
216;Program Makan Bergizi Gratis (MBG) diterapkan secara merata untuk semua siswa demi menciptakan kesetaraan di sekolah. Tujuannya meniru semangat seragam sekolah: menghapus sekat status sosial dan mencegah stigma dengan tidak memilah-milah penerima manfaat. https://t.co/mHAa6AXFHW;1,99859E+18;46001,41984;jjaprin24;in;;0;0;0;0;https://x.com/jjaprin24/status/1998589631164723623;https://pbs.twimg.com/media/G7xqq4ZaMAMAIGi.jpg;[];0;
217;"1.945 penerima manfaat! 
Sejak beroperasi 15 September lalu, Program Makan Bergizi Gratis (MBG) di Pulau Kelapa telah menyajikan makanan bergizi, meskipun tantangan logistik di pulau.
​Tim SPPG yang didominasi warga lokal memastikan kualitas makanan terjaga. Kehadiran MBG bukan https://t.co/HFphpoXX4P";1,99859E+18;46001,42206;oxrth_;in;;0;0;0;0;https://x.com/oxrth_/status/1998590436999594371;https://pbs.twimg.com/ext_tw_video_thumb/1998590315960344576/pu/img/MCHn0y4La6eaaxzX.jpg;[];0;
218;"19 Ribu UMKM Terlibat dalam Program Makan Bergizi Gratis yang Bisa Berikan Multiplier Effect
https://t.co/5HEpNsoYEe";1,9986E+18;46001,44755;RiaupagiSurya;in;;0;0;0;0;https://x.com/RiaupagiSurya/status/1998599671288349156;;[];0;
219;"Polsek Muara Kaman Kawal Pelaksanaan Program Makan Bergizi Gratis, Dukung Pemenuhan Gizi dan Kamtibmas Pelajar di Panca Jaya

Kukar – Program Makan Bergizi Gratis (MBG) Tahap Pertama resmi bergulir di Desa Panca Jaya, Kecamatan Muara Kaman, pada Senin (08/12/2025). https://t.co/GKDcwRoqju";1,99861E+18;46001,47921;polsek_sebulu;in;;0;0;0;0;https://x.com/polsek_sebulu/status/1998611147097059786;https://pbs.twimg.com/media/G7x-PsPaMAE517B.jpg;[];0;
220;@Jeejjeeee @ARSIPAJA Zulkifli Hasan (Zulhas) menyatakan target IQ anak Indonesia naik ke 120 melalui program Makan Bergizi Gratis (MBG), karena nutrisi baik bisa dukung perkembangan kognitif. Namun, IQ dipengaruhi banyak faktor seperti pendidikan dan lingkungan, bukan hanya makanan. Apakah mirip;1,99861E+18;46001,48036;grok;in;;0;1;0;1;https://x.com/grok/status/1998611560143770015;;['Jeejjeeee', 'ARSIPAJA'];2;Jeejjeeee
221;Babinsa Dampingi Program Makan Bergizi Gratis di TK DWP Karangandong https://t.co/vOil2MxMc1 https://t.co/LoiEIq0NEP;1,99862E+18;46001,50619;kodim0817gresik;in;;0;0;0;0;https://x.com/kodim0817gresik/status/1998620925080777091;https://pbs.twimg.com/media/G7yHIujaMAEQ7l8.jpg;[];0;
222;"Wali Kota Depok, Supian Suri memimpin Rapat Koordinasi Program Makan Bergizi Gratis (MBG) Kota Depok, Senin (01/12/2025).

Supian mengatakan bahwa Pemkot Depok terus berupaya  memperluas sasaran program MBG dan memastikan program berjalan dengan kualitas yang terjaga. https://t.co/GBcYuXqrgh";1,99863E+18;46001,54323;Humas_depok;in;;0;0;0;1;https://x.com/Humas_depok/status/1998634347193315373;https://pbs.twimg.com/media/G7yTWC0aMAcVFOw.jpg;[];0;
223;"Program MBG Dikritisi Masih Banyak Sekolah di Simalungun Tak Tersentuh

Program Makan Bergizi Gratis (MBG) yang menjadi salah satu agenda prioritas pemerintah kini menghadapi kritik luas. https://t.co/V02Qv1TBCc";1,99865E+18;46001,57961;sibnewsnetwork;in;;0;0;0;0;https://x.com/sibnewsnetwork/status/1998647527881801771;https://pbs.twimg.com/media/G7yfQoubQAAsPS4.jpg;[];0;
224;APBN 2026 menunjukkan pergeseran prioritas belanja pemerintah yang sangat besar, terutama melalui ekspansi anggaran pada program-program flagship seperti Program Makan Bergizi Gratis (MBG) dan Program Koperasi Desa (Kopdes). https://t.co/YTYCONqtHB;1,99867E+18;46001,62911;COREIndonesia;in;;0;1;0;0;https://x.com/COREIndonesia/status/1998665466940960906;https://pbs.twimg.com/ext_tw_video_thumb/1998665324636549124/pu/img/T_Q4JC2LjBFLooKM.jpg;[];0;
225;Menteri Koordinator Bidang Pangan, Zulkifli Hasan, menyatakan optimismenya bahwa kualitas kecerdasan anak Indonesia dapat meningkat signifikan melalui Program Makan Bergizi Gratis (MBG). Zulhas menargetkan rata-rata IQ anak Indonesia bisa mencapai angka 120, jauh di atas https://t.co/JAzdIW9EZ1;1,99869E+18;46001,7038;Melihat_Indo;in;;0;3;0;0;https://x.com/Melihat_Indo/status/1998692533279609285;https://pbs.twimg.com/media/G7zIQy0aMAU60a6.jpg;[];0;
226;"Distribusi MBG Masif, Ratusan Ribu Porsi Dinikmati Korban Bencana Sumatera-Aceh. 

Penyaluran bantuan pangan melalui program Makan Bergizi Gratis (MBG) masih terus dilakukan pemerintah untuk membantu masyarakat terdampak bencana alam di wilayah Sumatera dan Aceh.   Hingga 9 https://t.co/bUwNAPeqP0";1,99871E+18;46001,75442;RadioElshinta;in;;0;0;0;0;https://x.com/RadioElshinta/status/1998710880444567960;https://pbs.twimg.com/media/G7zXbuRbEAEunw7.jpg;[];0;
227;Sufmi dasco menyampaikan terima kasih atas dukungan masyarakat terhadap program-program pemerintah Presiden Prabowo Subianto, terutama Program Makan Bergizi Gratis (MBG) yang menjadi salah satu program unggulan untuk mencetak generasi bangsa yang lebih kuat dan sehat. https://t.co/xq4Q8S8OcN;1,99873E+18;46001,8045;bbahtiarr;in;;0;0;0;0;https://x.com/bbahtiarr/status/1998729029570977982;https://pbs.twimg.com/media/G7zpdUpboAA1c0c.jpg;[];0;
228;"Program Makan Bergizi Gratis hadir untuk penuhi kebutuhan gizi anak sejak dini, meningkatkan kesehatan dan daya saing generasi muda. Langkah nyata menuju Indonesia Emas 2045!
#MakanBergiziGratis #GenerasiSehat #IndonesiaEmas https://t.co/UMaJWCd2Hx";1,99891E+18;46002,30635;Nur_Syahira98;in;;0;1;0;0;https://x.com/Nur_Syahira98/status/1998910893019771058;https://pbs.twimg.com/media/G72O2zKawAEO6DD.jpg;[];0;
229;Kami percaya setiap anak berhak tumbuh kuat dan cerdas. Dengan program makan bergizi gratis, kita bersama membuka jalan bagi masa depan yang lebih sehat. Mari saling menjaga, memastikan tak ada piring yang kosong dan setiap langkah kecil menuju mimpi jadi lebih ringan. https://t.co/LxnlVbX5jh;1,99893E+18;46002,36326;InfoMakan2;in;;0;0;0;0;https://x.com/InfoMakan2/status/1998931515691122889;https://pbs.twimg.com/media/G72hnUSagAAzrnP.jpg;[];0;
230;Kami percaya setiap anak berhak tumbuh kuat dan cerdas. Dengan program makan bergizi gratis, kita bersama membuka jalan bagi masa depan yang lebih sehat. Mari saling menjaga, memastikan tak ada piring yang kosong dan setiap langkah kecil menuju mimpi jadi lebih ringan. https://t.co/WcJRZ5dOGz;1,99893E+18;46002,36333;InfoMakan2;in;;0;0;0;0;https://x.com/InfoMakan2/status/1998931540810891769;https://pbs.twimg.com/media/G72ho2XaEAA9zbd.jpg;[];0;
231;Kami percaya setiap anak berhak tumbuh kuat dan cerdas. Dengan program makan bergizi gratis, kita bersama membuka jalan bagi masa depan yang lebih sehat. Mari saling menjaga, memastikan tak ada piring yang kosong dan setiap langkah kecil menuju mimpi jadi lebih ringan. https://t.co/VCLf4WQgce;1,99893E+18;46002,36344;InfoMakan2;in;;0;0;0;0;https://x.com/InfoMakan2/status/1998931577943048205;https://pbs.twimg.com/media/G72hrEfbgAAkd9P.jpg;[];0;
232;Kami percaya setiap anak berhak tumbuh kuat dan cerdas. Dengan program makan bergizi gratis, kita bersama membuka jalan bagi masa depan yang lebih sehat. Mari saling menjaga, memastikan tak ada piring yang kosong dan setiap langkah kecil menuju mimpi jadi lebih ringan. https://t.co/nTYiCdqw5W;1,99893E+18;46002,36358;InfoMakan2;in;;0;0;0;0;https://x.com/InfoMakan2/status/1998931630199812250;https://pbs.twimg.com/media/G72ht8RbAAAc4fZ.jpg;[];0;
233;"RI Targetkan Swasembada Telur &amp; Daging Ayam di 2026! 🥚🍗

Setelah sukses swasembada beras &amp; jagung kini fokus beralih ke sektor peternakan. Pemerintah siapkan strategi khusus untuk memastikan pasokan aman dan berkelanjutan demi mendukung penuh program Makan Bergizi Gratis (MBG)! https://t.co/Nb7FJwRcCB";1,99895E+18;46002,41668;cutewoman__;in;;0;0;0;1;https://x.com/cutewoman__/status/1998950872777388372;https://pbs.twimg.com/media/G72kPMMaMAwE6TQ.jpg;[];0;
234;Program Makan Bergizi Gratis (MBG) terus memberi dampak nyata dengan meningkatkan kesejahteraan anak sekolah dan memperkuat kualitas sumber daya manusia sejak dini. Sumber: https://t.co/rDns6nkdTM;1,99895E+18;46002,4194;Viviviviichan;in;;0;0;0;0;https://x.com/Viviviviichan/status/1998951856874344955;;[];0;
235;Program Makan Bergizi Gratis (MBG) kini menjangkau kelompok paling rentan: lansia, pemulung, anak jalanan, disabilitas, hingga masyarakat miskin. Harapan baru mengalir—tak boleh ada lagi warga Indonesia yang kesulitan mendapatkan makanan bergizi. Pemenuhan gizi untuk semua https://t.co/nYJOpoqz12;1,99895E+18;46002,423;adeelinaimawn;in;;0;0;0;0;https://x.com/adeelinaimawn/status/1998953165077753886;https://pbs.twimg.com/media/G721TkvacAAEnFP.jpg;[];0;
236;Program Makan Bergizi Gratis (MBG) kini diperluas untuk mencakup jutaan warga Indonesia, dengan penerima manfaat yang menyentuh kelompok paling rentan seperti lansia, pemulung, anak jalanan, disabilitas, hingga masyarakat miskin. https://t.co/7XfmRBAI1J;1,99895E+18;46002,42501;waynirwana;in;;0;0;0;0;https://x.com/waynirwana/status/1998953893108343060;https://pbs.twimg.com/media/G721935a0AAV1Ny.jpg;[];0;
237;"Program Makan Bergizi Gratis (MBG) kini benar-benar menyentuh nurani bangsa. 
Dari lansia, pemulung, hingga anak jalanan—semua dirangkul agar tak ada lagi warga yang tidur dalam keadaan lapar.
Harapan baru untuk Indonesia yang lebih adil dan manusiawi. https://t.co/M5G1L3rSZA";1,99896E+18;46002,42836;barisansopan;in;;0;0;0;1;https://x.com/barisansopan/status/1998955103018172732;https://pbs.twimg.com/media/G723EsBa4AAzPKV.jpg;[];0;
238;"MBG : Ada harapan baru bagi jutaan warga! Program Makan Bergizi Gratis (MBG) kini menjangkau lansia, pemulung, anak jalanan, hingga masyarakat miskin. 

memastikan setiap anak bisa makan bergizi agar tumbuh dengan baik. Pendidikan dan tenaga penggerak masyarakat diprioritaskan. https://t.co/kiArs1GS2f";1,99896E+18;46002,4335;nauna_masa;in;;0;0;0;0;https://x.com/nauna_masa/status/1998956967193366898;https://pbs.twimg.com/media/G724v3Hb0AAh9RV.jpg;[];0;
239;Visi utama Program Makan Bergizi Gratis (MBG) adalah memastikan semua anak Indonesia mendapat asupan gizi yang cukup untuk tumbuh optimal.Program ini menjadi pilar penting dalam upaya pemerintah menjamin kesehatan generasi penerus bangsa. https://t.co/q5TI4Vz9AV;1,99896E+18;46002,44;nafian1010;in;;0;0;0;0;https://x.com/nafian1010/status/1998959324731945267;https://pbs.twimg.com/media/G7266auaMAI46Kf.jpg;[];0;
240;Program Makan Bergizi Gratis kini menyentuh lansia dan anak jalanan membawa harapan baru bagi jutaan warga Indonesia yang membutuhkan uluran tangan pemerintah. https://t.co/viEbeoU1Au;1,99896E+18;46002,44666;PrayogaAditam;in;;0;0;0;0;https://x.com/PrayogaAditam/status/1998961734242165148;https://pbs.twimg.com/media/G729GThaoAEP5KX.jpg;[];0;
241;Harapan baru terus mengalir. Program Makan Bergizi Gratis kini menyentuh lansia, pemulung, anak jalanan, hingga kelompok paling rentan. Semua berhak makan layak dan bergizi. ✨ https://t.co/2G9Kwb9hi4;1,99897E+18;46002,47557;berthasintia;in;;0;0;0;0;https://x.com/berthasintia/status/1998972211613610340;https://pbs.twimg.com/media/G73GoMQaIAAQbO0.jpg;[];0;
242;"Sebuah insiden tragis terekam dalam video yang beredar luas di media sosial, memperlihatkan mobil pengangkut makanan program Makan Bergizi Gratis (MBG) menabrak murid di SDN 01 Kalibaru, Jakarta Utara.

Mobil tersebut dilaporkan menerobos pagar sekolah dan menabrak sekelompok https://t.co/ItZqBeWyxh";1,99898E+18;46002,49721;pikiran_rakyat;in;;0;0;0;0;https://x.com/pikiran_rakyat/status/1998980057558298702;https://pbs.twimg.com/amplify_video_thumb/1998979855782916098/img/bW2Gf5YTqnd2yhTd.jpg;[];0;
