No,full_text,username,tweet_tokens_stemmed,n_token,n_token_unik,entropy_bit,entropy_max,entropy_norm
410,baca di sini kepala badan gizi nasional dadan hindayana menyatakan program studi gizi kini sangat diminati seiring besarnya kebutuhan tenaga ahli untuk program makan bergizi gratis mbg setiap unit satuan pelayanan pemenuhan gizi wajib memiliki,kompascom,"['baca', 'kepala', 'badan', 'gizi', 'nasional', 'dad', 'hindayana', 'program', 'studi', 'gizi', 'mati', 'iring', 'besar', 'butuh', 'tenaga', 'ahli', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'unit', 'satu', 'layan', 'penuh', 'gizi', 'wajib', 'milik']",28,24,4.450212064880121,4.584962500721156,0.97061
411,program makan bergizi gratis terbukti membuka banyak lapangan kerja baru bagi para ahli gizi di seluruh pelosok indonesia demi menjamin kualitas asupan anak bangsa phuwin tommyhilfiger my,venusdocxx,"['program', 'makan', 'gizi', 'gratis', 'bukti', 'buka', 'lapang', 'kerja', 'ahli', 'gizi', 'pelosok', 'indonesia', 'jamin', 'kualitas', 'asupan', 'anak', 'bangsa', 'phuwin', 'tommyhilfiger', 'punya']",20,19,4.221928094859951,4.247927513443585,0.99388
412,anggaran program makan bergizi gratis mbg berpotensi menjadi beban bagi generasi yang menikmatinya saat ini di masa depan terutama jika pendanaannya bersumber dari utang negara yang menumpuk mereka yang suka adalah mereka yg bodoh yg tidak paham beban mereka di masa depan,Hyuga_2018,"['anggar', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'potensi', 'beban', 'generasi', 'nikmat', 'dana', 'sumber', 'utang', 'negara', 'tumpuk', 'suka', 'bodoh', 'paham', 'beban']",19,18,4.14266435552288,4.169925001442312,0.993463
413,presiden prabowo subianto menegaskan bahwa hingga saat ini banyak negara belajar program makan bergizi gratis,zahrudin194245,"['presiden', 'prabowo', 'subianto', 'negara', 'ajar', 'program', 'makan', 'gizi', 'gratis']",9,9,3.169925001429328,3.169925001442312,1.0
414,konstitusi kita unik apbn wajib untuk pendidikan tapi kenapa sekarang mau dirampok buat program makan bergizi gratis para ahli hukum sudah bersuara di mk ini inkonstitusional jangan sampai dana masa depan anak bangsa dipangkas demi kepentingan pragmatis atwogang,YudhaShanny2,"['konstitusi', 'unik', 'apbn', 'wajib', 'didik', 'rampok', 'program', 'makan', 'gizi', 'gratis', 'ahli', 'hukum', 'suara', 'mk', 'inkonstitusional', 'dana', 'anak', 'bangsa', 'pangkas', 'penting', 'pragmatis', 'atwogang']",22,22,4.459431618605558,4.459431618637297,1.0
415,postverzet program makan bergizi gratis seharusnya melindungi hak gizi anakanak indonesia namun kasus keracunan massal menunjukkan lemahnya pengawasan dan regulasi di era prabowo subianto negara wajib memastikan makanan yang aman pengawasan yang ketat dan sanksi tegas,LPMJustissica,"['postverzet', 'program', 'makan', 'gizi', 'gratis', 'lindung', 'hak', 'gizi', 'anakanak', 'indonesia', 'racun', 'massal', 'lemah', 'awas', 'regulasi', 'era', 'prabowo', 'subianto', 'negara', 'wajib', 'makan', 'aman', 'awas', 'ketat', 'sanksi']",25,22,4.403856189742986,4.459431618637297,0.987538
416,insentif sppg rp juta per hari dukung operasional dapur dan standar gizi demi sajian makan bergizi gratis berkualitas setiap hari bagi anakanak krl commuter line diana pungky jule bekasi yordania yaman,soofivyn,"['insentif', 'sppg', 'rp', 'juta', 'dukung', 'operasional', 'dapur', 'standar', 'gizi', 'saji', 'makan', 'gizi', 'gratis', 'kualitas', 'anakanak', 'krl', 'commuter', 'line', 'ana', 'pungky', 'jule', 'bekas', 'yordania', 'yaman']",24,23,4.50162916735464,4.523561956057013,0.995151
417,makan bergizi gratis sangat berarti bagi siswa membantu kecukupan nutrisi sekaligus meringankan beban ekonomi keluarga di rumah secara nyata krl commuter line diana pungky jule bekasi yordania yaman,soofivyn,"['makan', 'gizi', 'gratis', 'siswa', 'bantu', 'cukup', 'nutrisi', 'ringan', 'beban', 'ekonomi', 'keluarga', 'rumah', 'nyata', 'krl', 'commuter', 'line', 'ana', 'pungky', 'jule', 'bekas', 'yordania', 'yaman']",22,22,4.459431618605558,4.459431618637297,1.0
418,program makan bergizi gratis mbg bukan cuma soal pemenuhan gizi presiden prabowo subianto tegaskan program ini akan terus diperbaiki dan diperluas,andora44,"['program', 'makan', 'gizi', 'gratis', 'mbg', 'penuh', 'gizi', 'presiden', 'prabowo', 'subianto', 'tegas', 'program', 'baik', 'luas']",14,12,3.5216406363260067,3.584962500721156,0.982337
419,prodi gizi melejit kepala bgn sebut dampak program mbg makin terasa program makan bergizi gratis mbg tak hanya berdampak pada peningkatan kualitas kesehatan masyarakat tetapi juga mulai mengubah tren di dunia pendidikan kepala badan gizi nasional bgn dadan hindayana,Melihat_Indo,"['prodi', 'gizi', 'lejit', 'kepala', 'bgn', 'dampak', 'program', 'mbg', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'dampak', 'tingkat', 'kualitas', 'sehat', 'masyarakat', 'ubah', 'tren', 'dunia', 'didik', 'kepala', 'badan', 'gizi', 'nasional', 'bgn', 'dad', 'hindayana']",29,22,4.349191770883299,4.459431618637297,0.975279
420,mbg kembali makan korban ratusan siswa di klaten diduga keracunan sampai kapan program negara jadi ancaman klaten program makan bergizi gratis mbg kembali menjadi sorotan setelah ratusan siswa dan guru di kecamatan tulung kabupaten klaten diduga mengalami keracunan,papua_muslim95,"['mbg', 'makan', 'korban', 'ratus', 'siswa', 'klaten', 'duga', 'racun', 'program', 'negara', 'ancam', 'klaten', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'sorot', 'ratus', 'siswa', 'guru', 'camat', 'tulung', 'kabupaten', 'klaten', 'duga', 'alami', 'racun']",28,19,4.13753751123864,4.247927513443585,0.974013
421,reaksi haru siswa ini bukti mbg sangat berarti program ini nyata membantu ekonomi keluarga dan memastikan anak tetap makan bergizi jule diana pungky andrie perthsanta cmi love infinity yordania yaman collectible card,aliciaaach,"['reaksi', 'haru', 'siswa', 'bukti', 'mbg', 'program', 'nyata', 'bantu', 'ekonomi', 'keluarga', 'anak', 'makan', 'gizi', 'jule', 'ana', 'pungky', 'andrie', 'perthsanta', 'cmi', 'suka', 'infinity', 'yordania', 'yaman', 'collectible', 'card']",25,25,4.643856189738657,4.643856189774724,1.0
422,program makan bergizi gratis mbg yang dikembangkan pemerintah mulai mendapat pengakuan regional dan dibagikan sebagai praktik terbaik di kawasan asean,NVoxis,"['program', 'makan', 'gizi', 'gratis', 'mbg', 'kembang', 'perintah', 'aku', 'regional', 'bagi', 'praktik', 'baik', 'kawasan', 'asean']",14,14,3.807354922037407,3.807354922057604,1.0
423,dibilang konyol justru ini program yang nyentuh kebutuhan paling dasar makan bergizi itu bukan hal sepele,Momoyotojaa,"['bilang', 'konyol', 'program', 'nyentuh', 'butuh', 'dasar', 'makan', 'gizi', 'sepele']",9,9,3.169925001429328,3.169925001442312,1.0
424,data realtime kini jadi kunci distribusi makan bergizi gratis yang lebih tepat sasaran untuk seluruh anak indonesia demi mewujudkan generasi masa depan yang kuat pond with itsskin mp front camera biore uvxstray kids diana pungky,diandramozanika,"['data', 'realtime', 'kunci', 'distribusi', 'makan', 'gizi', 'gratis', 'sasar', 'anak', 'indonesia', 'wujud', 'generasi', 'kuat', 'pond', 'dengan', 'itsskin', 'mp', 'front', 'camera', 'biore', 'uvxstray', 'kids', 'ana', 'pungky']",24,24,4.584962500686531,4.584962500721156,1.0
425,pemerintah menggandeng perguruan tinggi untuk memperluas jangkauan program makanan bergizi gratis melalui dapur berbasis kampus demi menciptakan generasi muda yang jauh lebih sehat dan cerdas pond with itsskin mp front camera biore uvxstray kids diana pungky,diandramozanika,"['perintah', 'gandeng', 'guru', 'luas', 'jangkau', 'program', 'makan', 'gizi', 'gratis', 'dapur', 'bas', 'kampus', 'cipta', 'generasi', 'muda', 'sehat', 'cerdas', 'pond', 'dengan', 'itsskin', 'mp', 'front', 'camera', 'biore', 'uvxstray', 'kids', 'ana', 'pungky']",28,28,4.807354922017208,4.807354922057604,1.0
426,kopi program makan gratis ini bantu banget warga kecil jangan dirusak pakai isu sapi yang nggak jelas juntrungannya itu cuma simulasi perencanaan dapur realitanya menu tetap variatif dan bergizi seimbang,bradtherwage,"['kopi', 'program', 'makan', 'gratis', 'bantu', 'sekali', 'warga', 'rusak', 'pakai', 'isu', 'sapi', 'tidak', 'juntrung', 'simulasi', 'rencana', 'dapur', 'realitanya', 'menu', 'variatif', 'gizi', 'imbang']",21,21,4.392317422748464,4.392317422778761,1.0
427,presiden prabowo subianto menegaskan komitmen melanjutkan program makan bergizi gratis mbg hingga tuntas program ini dinilai berdampak bagi petani dan nelayan karena memberi kepastian pasar baca selengkapnya rk,kompascom,"['presiden', 'prabowo', 'subianto', 'komitmen', 'lanjut', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'tuntas', 'program', 'nilai', 'dampak', 'tani', 'nelayan', 'pasti', 'pasar', 'baca', 'lengkap', 'rk']",21,20,4.297079327511811,4.321928094887363,0.994251
428,nutrisi seimbang itu kunci kecerdasan anak sekolah jangan terjebak polemik simulasi sapi yang nggak utuh informasinya tetap dukung program makan bergizi gratis demi masa depan indonesia yang lebih cerah,gilbhaarg,"['nutrisi', 'imbang', 'kunci', 'cerdas', 'anak', 'sekolah', 'jebak', 'polemik', 'simulasi', 'sapi', 'tidak', 'utuh', 'informasi', 'dukung', 'program', 'makan', 'gizi', 'gratis', 'indonesia', 'cerah']",20,20,4.321928094858508,4.321928094887363,1.0
429,tetap kritis tapi jangan kehilangan akal sehat isu sapi ribu itu cuma pengandaian kapasitas logistik saja mari dukung penuh program makan bergizi gratis demi masa depan cerah generasi indonesia,marasilvyy,"['kritis', 'hilang', 'akal', 'sehat', 'isu', 'sapi', 'ribu', 'andai', 'kapasitas', 'logistik', 'mari', 'dukung', 'penuh', 'program', 'makan', 'gizi', 'gratis', 'cerah', 'generasi', 'indonesia']",20,20,4.321928094858508,4.321928094887363,1.0
430,klaim sesat makan bergizi gratis baru simulasi tapi sudah jumawa dunia belajar ke kita faktanya india lewat midday meal scheme sudah beri makan juta anak sejak kita tertinggal dekade jangan jualan nasionalisme sempit unt menutupi manajemen yg belum teruji,Didikjzie,"['klaim', 'sesat', 'makan', 'gizi', 'gratis', 'simulasi', 'jumawa', 'dunia', 'ajar', 'fakta', 'india', 'midday', 'meal', 'scheme', 'makan', 'juta', 'anak', 'tinggal', 'dekade', 'jual', 'nasionalisme', 'sempit', 'unt', 'tutup', 'manajemen', 'uji']",26,25,4.623516641181949,4.643856189774724,0.99562
431,kepala badan gizi nasional bgn dadan hindayana mengklaim program studi gizi kini paling diminati setelah adanya program makan bergizi gratis mbg berapa sih gaji tenaga ahli gizi di program ini ternyata kisarannya mencapai jutaan rupiah per bulan lebih besar jika,officialfgmedia,"['kepala', 'badan', 'gizi', 'nasional', 'bgn', 'dad', 'hindayana', 'klaim', 'program', 'studi', 'gizi', 'mati', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'gaji', 'tenaga', 'ahli', 'gizi', 'program', 'kisar', 'capai', 'juta', 'rupiah']",26,21,4.20986712187374,4.392317422778761,0.958461
432,presiden prabowo subianto menargetkan indonesia akan mencapai swasembada energi pada akhir target ini diungkapkan prabowo saat meninjau hasil revitalisasi sekolah dan program makan bergizi gratis mbg di sman cilacap jawa tengah rabu meski begitu,idx_channel,"['presiden', 'prabowo', 'subianto', 'target', 'indonesia', 'capai', 'swasembada', 'energi', 'target', 'prabowo', 'tinjau', 'hasil', 'revitalisasi', 'sekolah', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'sman', 'cilacap', 'jawa', 'rabu']",23,21,4.349648912548455,4.392317422778761,0.990286
433,penerima manfaat tembus di atas juta prabowo banyak negara belajar mbg ke kita cilacap presiden ri prabowo subianto menyebut program makan bergizi gratis mbg telah menjangkau lebih dari juta penerima manfaat dan menjadi perhatian dunia bahkan sejumlah negara mulai,RadioElshinta,"['terima', 'manfaat', 'tembus', 'juta', 'prabowo', 'negara', 'ajar', 'mbg', 'cilacap', 'presiden', 'ri', 'prabowo', 'subianto', 'sebut', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'jangkau', 'juta', 'terima', 'manfaat', 'perhati', 'dunia', 'negara']",26,20,4.238901256573778,4.321928094887363,0.980789
434,program makan bergizi gratis untuk anak aceh,dzakira_af16440,"['program', 'makan', 'gizi', 'gratis', 'anak', 'aceh']",6,6,2.5849625007125,2.584962500721156,1.0
435,program makan bergizi gratis untuk aneuk aceh jak ta dukung makan bergizi gratis demi masa depan aneuk aceh,dzakira_af16440,"['program', 'makan', 'gizi', 'gratis', 'aneuk', 'aceh', 'jak', 'ta', 'dukung', 'makan', 'gizi', 'gratis', 'aneuk', 'aceh']",14,9,3.0930692077589055,3.169925001442312,0.975755
436,tingkatkan kualitas belajar anakanak aceh melalui program makan bergizi gratis mari kita dukung makan bergizi gratis demi masa depan anak aceh,dzakira_af16440,"['tingkat', 'kualitas', 'ajar', 'anakanak', 'aceh', 'program', 'makan', 'gizi', 'gratis', 'mari', 'dukung', 'makan', 'gizi', 'gratis', 'anak', 'aceh']",16,12,3.499999999982687,3.584962500721156,0.9763
437,mari kita dukung program makan bergizi gratis untuk anakanak aceh bergizigratis,dzakira_af16440,"['mari', 'dukung', 'program', 'makan', 'gizi', 'gratis', 'anakanak', 'aceh', 'bergizigratis']",9,9,3.169925001429328,3.169925001442312,1.0
438,mari dukung makan bergizi gratis untuk anakanak aceh pemerintah tunjukkan komitmen untuk anakanak sekolah aceh makan bergizi gratis,dzakira_af16440,"['mari', 'dukung', 'makan', 'gizi', 'gratis', 'anakanak', 'aceh', 'perintah', 'tunjuk', 'komitmen', 'anakanak', 'sekolah', 'aceh', 'makan', 'gizi', 'gratis']",16,11,3.37499999998413,3.4594316186372973,0.975594
439,kampus jadi pusat gizi mahasiswa turun tangan kelola dapur mbg lur kepala badan gizi nasional dadan hindayana mengajak kampus di seluruh indonesia ikut mengelola dapur program makan bergizi gratis mbg bukan cuma masak tapi jadi tempat riset dan inovasi mahasiswa,BorobudurNews_,"['kampus', 'pusat', 'gizi', 'mahasiswa', 'turun', 'tangan', 'kelola', 'dapur', 'mbg', 'lur', 'kepala', 'badan', 'gizi', 'nasional', 'dad', 'hindayana', 'ajak', 'kampus', 'indonesia', 'kelola', 'dapur', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'masak', 'riset', 'inovasi', 'mahasiswa']",30,23,4.415061012169888,4.523561956057013,0.976014
440,tai kucing gara lu banyak anggaran dipangkas banyak kampus yg kena dampak efisiensi demi menuhin that program makan beracun gratis dana riset dipangkas dan kalo lupa ada kampus yg membatasi kegiatan perkuliahan di kampus gara keterbatasan dana operasional krn efisiensi,uremyhopee,"['tahi', 'kucing', 'gara', 'lu', 'anggar', 'pangkas', 'kampus', 'kena', 'dampak', 'efisiensi', 'menuhin', 'itu', 'program', 'makan', 'racun', 'gratis', 'dana', 'riset', 'pangkas', 'lupa', 'kampus', 'batas', 'giat', 'kuliah', 'kampus', 'gara', 'batas', 'dana', 'operasional', 'efisiensi']",30,23,4.415061012169889,4.523561956057013,0.976014
441,heran ya ga paham manfaat tapi bahasbahas manfaat pada ngerti gak si program makan bergizi gratis mbg membawa dampak positif bagi para petani peningkatan permintaan pasar membuat harga komoditas seperti brokoli dan bawang merah ikut naik sehingga pendapatan petani membaik,ZukiSunni,"['heran', 'paham', 'manfaat', 'bahasbahas', 'manfaat', 'ngerti', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'bawa', 'dampak', 'positif', 'tani', 'tingkat', 'minta', 'pasar', 'harga', 'komoditas', 'brokoli', 'bawang', 'merah', 'dapat', 'tani', 'baik']",26,24,4.546593564260315,4.584962500721156,0.991632
442,melalui makan bergizi gratis kita bersama membangun ketahanan fisik serta mental generasi penerus bangsa yang tangguh,Elizabe91164520,"['makan', 'gizi', 'gratis', 'bangun', 'tahan', 'fisik', 'mental', 'generasi', 'terus', 'bangsa', 'tangguh']",11,11,3.4594316186214273,3.4594316186372973,1.0
443,mari kita kawal kesuksesan program makan bergizi gratis demi mewujudkan citacita besar indonesia maju,Elizabe91164520,"['mari', 'kawal', 'sukses', 'program', 'makan', 'gizi', 'gratis', 'wujud', 'citacita', 'indonesia', 'maju']",11,11,3.4594316186214273,3.4594316186372973,1.0
444,omong kosong mana janji lu dulu katanya ngadain program makan gratis buat anak sekolah yg ada malah mbg skrg mana program yg lu janjiin itu,pshtxbonek,"['omong', 'kosong', 'janji', 'lu', 'ngadain', 'program', 'makan', 'gratis', 'anak', 'sekolah', 'mbg', 'sekarang', 'program', 'lu', 'janjiin']",15,13,3.6402239289230978,3.700439718141092,0.983727
445,ijm bukan mbg tetapi makan bergizi dengan biaya rakyat menyorot problem makan bergizi gratis mbg direktur indonesia justice monitor ijm agung wisnuwardana mengatakan bukan mbg tetapi makan bergizi dengan biaya rakyat,TintaMedia01,"['ijm', 'mbg', 'makan', 'gizi', 'biaya', 'rakyat', 'sorot', 'masalah', 'makan', 'gizi', 'gratis', 'mbg', 'direktur', 'indonesia', 'adil', 'monitor', 'ijm', 'agung', 'wisnuwardana', 'mbg', 'makan', 'gizi', 'biaya', 'rakyat']",24,15,3.7406015629290814,3.9068905956085187,0.957437
446,program makan bergizi gratis merupakan wujud nyata kepedulian pemerintah terhadap masa depan anak bangsa,SarahSaragih23,"['program', 'makan', 'gizi', 'gratis', 'wujud', 'nyata', 'peduli', 'perintah', 'anak', 'bangsa']",10,10,3.3219280948729355,3.321928094887362,1.0
447,program makan bergizi gratis menggerakkan roda ekonomi pedagang di pasar kramat jati jakarta timur pedagang buah merasakan lonjakan omzet sejak program ini berjalan awal,hypecirclez,"['program', 'makan', 'gizi', 'gratis', 'gerak', 'roda', 'ekonomi', 'dagang', 'pasar', 'kramat', 'jati', 'jakarta', 'timur', 'dagang', 'buah', 'rasa', 'lonjak', 'omzet', 'program', 'jalan']",20,18,4.121928094861394,4.169925001442312,0.98849
448,pak prabowo yg kau kasih makan itu pejabat mbg dan semua sppg jadi ladang korupsi baru bukan anak sekolah anak sekolah itu cuma sskali saja kok itu pun tidak bergizi bahkan banyak yg keracunan apa yg mau dipelajari negara lain dari program buruk itu,sinagano2,"['prabowo', 'kau', 'kasih', 'makan', 'jabat', 'mbg', 'sppg', 'ladang', 'korupsi', 'anak', 'sekolah', 'anak', 'sekolah', 'sskali', 'gizi', 'racun', 'ajar', 'negara', 'program', 'buruk']",20,18,4.121928094861394,4.169925001442312,0.98849
449,program makan bergizi gratis mbg hadir sebagai langkah nyata mewujudkan generasi emas kuncinya bukan cuma porsi yang banyak tapi gizi seimbang yang terjaga,Bahrululum977,"['program', 'makan', 'gizi', 'gratis', 'mbg', 'hadir', 'langkah', 'nyata', 'wujud', 'generasi', 'emas', 'kunci', 'porsi', 'gizi', 'imbang', 'jaga']",16,15,3.8749999999783586,3.9068905956085187,0.991837
450,setiap suapan dalam program makan bergizi gratis adalah langkah kita memutus rantai stunting dan meningkatkan kualitas sdm indonesia,Bahrululum977,"['suap', 'program', 'makan', 'gizi', 'gratis', 'langkah', 'putus', 'rantai', 'stunting', 'tingkat', 'kualitas', 'sdm', 'indonesia']",13,13,3.7004397181223365,3.700439718141092,1.0
451,jakarta pemerintah indonesia berencana memangkas kembali anggaran makan bergizi gratis mbg demi menjaga agar defisit fiskal tak melebihi batas maksimal baca selengkapnya,IDNFinancials,"['jakarta', 'perintah', 'indonesia', 'rencana', 'mangkas', 'anggar', 'makan', 'gizi', 'gratis', 'mbg', 'jaga', 'defisit', 'fiskal', 'lebih', 'batas', 'maksimal', 'baca', 'lengkap']",18,18,4.169925001416344,4.169925001442312,1.0
